LTKBID,PubChem_CID,LabelCompoundName,DILIConcern,SeverityClass,AdjudicatedDILI,vDILIConcern,Greene_Annotation,Sakatis_Annotation,Xu_Annotation,Zhu_Annotation,SMILES,STD_SMILES
LT00183,5035.0,raloxifene,NO-DILI-CONCERN,0,,VNO-DILI-CONCERN,WE,non-hepatotixic,Negative,,C1CCN(CC1)CCOC2=CC=C(C=C2)C(=O)C3=C(SC4=C3C=CC(=C4)O)C5=CC=C(C=C5)O,
LT00194,5280793.0,ergocalciferol,NO-DILI-CONCERN,0,,VNO-DILI-CONCERN,NE,,Negative,,C[C@H](/C=C/[C@H](C)C(C)C)[C@H]1CC[C@@H]\2[C@@]1(CCC/C2=C\C=C/3\C[C@H](CCC3=C)O)C,
LT00818,6883.0,isosorbide dinitrate,NO-DILI-CONCERN,0,,VNO-DILI-CONCERN,NE,,Negative,,C1[C@H]([C@@H]2[C@H](O1)[C@H](CO2)O[N+](=O)[O-])O[N+](=O)[O-],
LT01623,13505.0,diphenoxylate,NO-DILI-CONCERN,0,,VNO-DILI-CONCERN,NE,,Negative,,CCOC(=O)C1(CCN(CC1)CCC(C#N)(C2=CC=CC=C2)C3=CC=CC=C3)C4=CC=CC=C4,
LT01672,16362.0,pimozide,NO-DILI-CONCERN,0,,VNO-DILI-CONCERN,NE,,Negative,,C1CN(CCC1N2C3=CC=CC=C3NC2=O)CCCC(C4=CC=C(C=C4)F)C5=CC=C(C=C5)F,
LT02056,5360696.0,dextromethorphan,NO-DILI-CONCERN,0,,VNO-DILI-CONCERN,NE,,Negative,,CN1CC[C@@]23CCCC[C@@H]2[C@@H]1CC4=C3C=C(C=C4)OC,
LT02087,3955.0,loperamide,NO-DILI-CONCERN,0,,VNO-DILI-CONCERN,NE,,Negative,,CN(C)C(=O)C(CCN1CCC(CC1)(C2=CC=C(C=C2)Cl)O)(C3=CC=CC=C3)C4=CC=CC=C4,
LT02089,3783.0,isoxsuprine,NO-DILI-CONCERN,0,,VNO-DILI-CONCERN,NE,,Negative,,CC(COC1=CC=CC=C1)NC(C)C(C2=CC=C(C=C2)O)O,
LT00137,7028.0,pseudoephedrine,NO-DILI-CONCERN,0,,VNO-DILI-CONCERN,NE,,Negative,,C[C@@H]([C@H](C1=CC=CC=C1)O)NC,
LT00200,3779.0,isoproterenol,NO-DILI-CONCERN,0,,VNO-DILI-CONCERN,NE,,Negative,,CC(C)NCC(C1=CC(=C(C=C1)O)O)O,
LT00261,4909.0,primidone,NO-DILI-CONCERN,0,,VNO-DILI-CONCERN,NE,,Negative,,CCC1(C(=O)NCNC1=O)C2=CC=CC=C2,
LT00399,31378.0,fludrocortisone,NO-DILI-CONCERN,0,,VNO-DILI-CONCERN,NE,,Negative,,C[C@]12CCC(=O)C=C1CC[C@@H]3[C@@]2([C@H](C[C@]4([C@H]3CC[C@@]4(C(=O)CO)O)C)O)F,
LT01370,3348.0,fexofenadine,NO-DILI-CONCERN,0,,VNO-DILI-CONCERN,NE,,Negative,,CC(C)(C1=CC=C(C=C1)C(CCCN2CCC(CC2)C(C3=CC=CC=C3)(C4=CC=CC=C4)O)O)C(=O)O,
LT01477,6032.0,kanamycin,NO-DILI-CONCERN,0,,VNO-DILI-CONCERN,NE,,Negative,,C1[C@H]([C@@H]([C@H]([C@@H]([C@H]1N)O[C@@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CN)O)O)O)O)O[C@@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CO)O)N)O)N,
LT01580,6037.0,folic acid,NO-DILI-CONCERN,0,,VNO-DILI-CONCERN,NE,,Negative,,C1=CC(=CC=C1C(=O)N[C@@H](CCC(=O)O)C(=O)O)NCC2=CN=C3C(=N2)C(=O)N=C(N3)N,
LT01981,1130.0,thiamine,NO-DILI-CONCERN,0,,VNO-DILI-CONCERN,NE,,Negative,,CC1=C(SC=[N+]1CC2=CN=C(N=C2N)C)CCO,
LT02010,82170.0,sorbitol,NO-DILI-CONCERN,0,,VNO-DILI-CONCERN,NE,,Negative,,C([C@H]([C@@H]([C@H]([C@H](CO)O)O)O)O)O,
LT02061,165580.0,paromomycin,NO-DILI-CONCERN,0,,VNO-DILI-CONCERN,NE,,Negative,,C1[C@H]([C@@H]([C@H]([C@@H]([C@H]1N)O[C@@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O)O)N)O[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O[C@@H]4[C@@H]([C@H]([C@@H]([C@@H](O4)CN)O)O)N)O)O)N,
LT02072,9681.0,methysergide,NO-DILI-CONCERN,0,,VNO-DILI-CONCERN,NE,,Negative,,CC[C@@H](CO)NC(=O)[C@H]1CN([C@@H]2CC3=CN(C4=CC=CC(=C34)C2=C1)C)C,
LT02074,8226.0,methylergonovine,NO-DILI-CONCERN,0,,VNO-DILI-CONCERN,NE,,Negative,,CC[C@@H](CO)NC(=O)[C@H]1CN([C@@H]2CC3=CNC4=CC=CC(=C34)C2=C1)C,
LT02189,247.0,betaine,NO-DILI-CONCERN,0,,VNO-DILI-CONCERN,NE,,Negative,,C[N+](C)(C)CC(=O)[O-],
LT01980,1054.0,pyridoxine,NO-DILI-CONCERN,0,,VNO-DILI-CONCERN,,,Negative,Negative,CC1=NC=C(C(=C1O)CO)CO,
LT01144,63006.0,budesonide,NO-DILI-CONCERN,0,,VNO-DILI-CONCERN,,non-hepatotixic,,Negative,CCC[C@H]1O[C@@H]2C[C@H]3[C@@H]4CCC5=CC(=O)C=C[C@@]5([C@H]4[C@H](C[C@@]3([C@@]2(O1)C(=O)CO)C)O)C,
LT00511,174174.0,atropine,NO-DILI-CONCERN,0,,VNO-DILI-CONCERN,HH,non-hepatotixic,Positive,,CN1[C@@H]2CC[C@H]1CC(C2)OC(=O)C(CO)C3=CC=CC=C3,
LT01673,4828.0,pindolol,NO-DILI-CONCERN,0,,VNO-DILI-CONCERN,NE,,Negative,,CC(C)NCC(COC1=CC=CC2=C1C=CN2)O,
LT02076,6834.0,brompheniramine,NO-DILI-CONCERN,0,,VNO-DILI-CONCERN,,,Negative,,CN(C)CCC(C1=CC=C(C=C1)Br)C2=CC=CC=N2,
LT00613,4908.0,primaquine,NO-DILI-CONCERN,0,,VNO-DILI-CONCERN,WE,,Negative,,CC(CCCN)NC1=C2C(=CC(=C1)OC)C=CC=N2,
LT00713,4058.0,meperidine,NO-DILI-CONCERN,0,,VNO-DILI-CONCERN,,non-hepatotixic,,,CCOC(=O)C1(CCN(CC1)C)C2=CC=CC=C2,
LT00716,10836.0,methamphetamine,NO-DILI-CONCERN,0,,VNO-DILI-CONCERN,,non-hepatotixic,,,C[C@@H](CC1=CC=CC=C1)NC,
LT00781,4032.0,mecamylamine,NO-DILI-CONCERN,0,,VNO-DILI-CONCERN,,non-hepatotixic,,,CC1(C2CCC(C2)C1(C)NC)C,
LT00792,4034.0,meclizine,NO-DILI-CONCERN,0,,VNO-DILI-CONCERN,,non-hepatotixic,,,CC1=CC(=CC=C1)CN2CCN(CC2)C(C3=CC=CC=C3)C4=CC=C(C=C4)Cl,
LT00808,5284604.0,oxymorphone,NO-DILI-CONCERN,0,,VNO-DILI-CONCERN,,non-hepatotixic,,,CN1CC[C@]23[C@@H]4C(=O)CC[C@]2([C@H]1CC5=C3C(=C(C=C5)O)O4)O,
LT00826,12460.0,phendimetrazine,NO-DILI-CONCERN,0,,VNO-DILI-CONCERN,,non-hepatotixic,,,CC1C(OCCN1C)C2=CC=CC=C2,
LT00895,441350.0,metyrosine,NO-DILI-CONCERN,0,,VNO-DILI-CONCERN,,non-hepatotixic,,,C[C@](CC1=CC=C(C=C1)O)(C(=O)O)N,
LT00905,5288826.0,morphine,NO-DILI-CONCERN,0,,VNO-DILI-CONCERN,,non-hepatotixic,,,CN1CC[C@]23[C@@H]4[C@H]1CC5=C2C(=C(C=C5)O)O[C@H]3[C@H](C=C4)O,
LT01040,71329.0,dofetilide,NO-DILI-CONCERN,0,,VNO-DILI-CONCERN,,non-hepatotixic,,,CN(CCC1=CC=C(C=C1)NS(=O)(=O)C)CCOC2=CC=C(C=C2)NS(=O)(=O)C,
LT01100,3516.0,guaifenesin,NO-DILI-CONCERN,0,,VNO-DILI-CONCERN,,non-hepatotixic,,,COC1=CC=CC=C1OCC(CO)O,
LT01437,3658.0,hydroxyzine,NO-DILI-CONCERN,0,,VNO-DILI-CONCERN,,non-hepatotixic,,,C1CN(CCN1CCOCCO)C(C2=CC=CC=C2)C3=CC=C(C=C3)Cl,
LT01558,4195.0,midodrine,NO-DILI-CONCERN,0,,VNO-DILI-CONCERN,,non-hepatotixic,,,COC1=CC(=C(C=C1)OC)C(CNC(=O)CN)O,
LT00810,16960.0,dexbrompheniramine,NO-DILI-CONCERN,0,,VNO-DILI-CONCERN,NE,,,,CN(C)CC[C@@H](C1=CC=C(C=C1)Br)C2=CC=CC=N2,
LT02002,5462245.0,cyanocobalamin,NO-DILI-CONCERN,0,,VNO-DILI-CONCERN,NE,,,,CC1=CC2=C(C=C1C)N(C=N2)[C@@H]3C(C([C@@H](O3)CO)OP(=O)(O)OC(C)CNC(=O)CC[C@@]\4([C@H](C5[C@]6([C@@]([C@@H](C(=N6)/C(=C\7/[C@@]([C@@H](C(=N7)/C=C\8/C([C@@H](C(=N8)/C(=C4\[N-]5)/C)CCC(=O)N)(C)C)CCC(=O)N)(C)CC(=O)N)/C)CCC(=O)N)(C)CC(=O)N)C)CC(=O)N)C)O.[C-]#N.[Co+3],
LT00780,4812.0,phytonadione,NO-DILI-CONCERN,0,,VNO-DILI-CONCERN,,,,Negative,CC1=C(C(=O)C2=CC=CC=C2C1=O)CC=C(C)CCCC(C)CCCC(C)CCCC(C)C,
LT01188,444031.0,darifenacin,NO-DILI-CONCERN,0,,VNO-DILI-CONCERN,,,,Negative,C1CN(C[C@@H]1C(C2=CC=CC=C2)(C3=CC=CC=C3)C(=O)N)CCC4=CC5=C(C=C4)OCC5,
LT00462,5311.0,vorinostat,NO-DILI-CONCERN,0,,VNO-DILI-CONCERN,,,,Negative,C1=CC=C(C=C1)NC(=O)CCCCCCC(=O)NO,
LT01557,4192.0,midazolam,NO-DILI-CONCERN,0,,VNO-DILI-CONCERN,,,,Negative,CC1=NC=C2N1C3=C(C=C(C=C3)Cl)C(=NC2)C4=CC=CC=C4F,
LT02218,10531.0,dihydroergotamine,NO-DILI-CONCERN,0,,VNO-DILI-CONCERN,,,,Negative,C[C@@]1(C(=O)N2[C@H](C(=O)N3CCC[C@H]3[C@@]2(O1)O)CC4=CC=CC=C4)NC(=O)[C@@H]5C[C@H]6[C@@H](CC7=CNC8=CC=CC6=C78)N(C5)C,
LT00802,3038.0,dichlorphenamide,NO-DILI-CONCERN,0,,VNO-DILI-CONCERN,,,,Negative,C1=C(C=C(C(=C1S(=O)(=O)N)Cl)Cl)S(=O)(=O)N,
LT00923,5526.0,tranexamic acid,NO-DILI-CONCERN,0,,VNO-DILI-CONCERN,,,,Negative,C1CC(CCC1CN)C(=O)O,
LT01486,10917.0,l-carnitine,NO-DILI-CONCERN,0,,VNO-DILI-CONCERN,,,,Negative,C[N+](C)(C)C[C@@H](CC(=O)[O-])O,
LT00375,71433.0,trientine hydrochloride,NO-DILI-CONCERN,1,,VNO-DILI-CONCERN,HH,,Positive,,C(CNCCNCCN)N.Cl.Cl,
LT00433,5775.0,phentolamine,NO-DILI-CONCERN,0,,VNO-DILI-CONCERN,HH,,Positive,,CC1=CC=C(C=C1)N(CC2=NCCN2)C3=CC(=CC=C3)O,
LT00829,3518.0,guanethidine,NO-DILI-CONCERN,0,,VNO-DILI-CONCERN,HH,,Positive,,C1CCCN(CCC1)CCN=C(N)N,
LT00870,5826.0,dextroamphetamine,NO-DILI-CONCERN,0,,VNO-DILI-CONCERN,HH,,Positive,,C[C@@H](CC1=CC=CC=C1)N,
LT01196,298.0,chloramphenicol,NO-DILI-CONCERN,0,,VNO-DILI-CONCERN,HH,,Positive,,C1=CC(=CC=C1C(C(CO)NC(=O)C(Cl)Cl)O)[N+](=O)[O-],
LT02086,4086.0,orciprenaline,NO-DILI-CONCERN,0,,VNO-DILI-CONCERN,HH,,Positive,,CC(C)NCC(C1=CC(=CC(=C1)O)O)O,
LT00009,2725.0,chlorpheniramine,NO-DILI-CONCERN,0,,VNO-DILI-CONCERN,HH,,Positive,,CN(C)CCC(C1=CC=C(C=C1)Cl)C2=CC=CC=N2,
LT00074,3080.0,dimercaprol,NO-DILI-CONCERN,0,,VNO-DILI-CONCERN,HH,,Positive,,C(C(CS)S)O,
LT00188,5754.0,hydrocortisone,NO-DILI-CONCERN,0,,VNO-DILI-CONCERN,,,Negative,,C[C@]12CCC(=O)C=C1CC[C@@H]3[C@@H]2[C@H](C[C@]4([C@H]3CC[C@@]4(C(=O)CO)O)C)O,
LT00587,4201.0,minoxidil,NO-DILI-CONCERN,0,,VNO-DILI-CONCERN,,non-hepatotixic,,,C1CCN(CC1)C2=NC(=N)N(C(=C2)N)O,
LT01355,3305.0,etidronic acid,NO-DILI-CONCERN,0,,VNO-DILI-CONCERN,,non-hepatotixic,,,CC(O)(P(=O)(O)O)P(=O)(O)O,
LT01749,26757.0,selegiline,NO-DILI-CONCERN,0,,VNO-DILI-CONCERN,,non-hepatotixic,,,C[C@H](CC1=CC=CC=C1)N(C)CC#C,
LT01787,5401.0,terazosin,NO-DILI-CONCERN,0,,VNO-DILI-CONCERN,,non-hepatotixic,,,COC1=C(C=C2C(=C1)C(=NC(=N2)N3CCN(CC3)C(=O)C4CCCO4)N)OC,
LT01026,5078.0,rizatriptan,NO-DILI-CONCERN,0,,VNO-DILI-CONCERN,,,,Negative,CN(C)CCC1=CNC2=C1C=C(C=C2)CN3C=NC=N3,
LT01648,6869.0,penicillin v,NO-DILI-CONCERN,0,,VNO-DILI-CONCERN,,,,Postive,CC1([C@@H](N2[C@H](S1)[C@@H](C2=O)NC(=O)COC3=CC=CC=C3)C(=O)O)C,
LT00184,55245.0,mifepristone,NO-DILI-CONCERN,0,,VNO-DILI-CONCERN,,,,,CC#C[C@@]1(CC[C@@H]2[C@@]1(C[C@@H](C3=C4CCC(=O)C=C4CC[C@@H]23)C5=CC=C(C=C5)N(C)C)C)O,
LT00664,6433091.0,tapentadol,NO-DILI-CONCERN,0,,VNO-DILI-CONCERN,,,,,CCC(C1=CC(=CC=C1)O)C(C)CN(C)C,
LT00832,2341.0,benzphetamine,NO-DILI-CONCERN,0,,VNO-DILI-CONCERN,,,,,CC(CC1=CC=CC=C1)N(C)CC2=CC=CC=C2,
LT00857,3354.0,flavoxate,NO-DILI-CONCERN,0,,VNO-DILI-CONCERN,,,,,CC1=C(OC2=C(C1=O)C=CC=C2C(=O)OCCN3CCCCC3)C4=CC=CC=C4,
LT01564,4211.0,mitotane,NO-DILI-CONCERN,0,,VNO-DILI-CONCERN,,,,,C1=CC=C(C(=C1)C(C2=CC=C(C=C2)Cl)C(Cl)Cl)Cl,
LT01650,441278.0,pentazocine,NO-DILI-CONCERN,0,,VNO-DILI-CONCERN,,,,,C[C@H]1[C@H]2CC3=C([C@@]1(CCN2CC=C(C)C)C)C=C(C=C3)O,
LT02171,6433516.0,simethicone,NO-DILI-CONCERN,0,,VNO-DILI-CONCERN,,,,,CO[Si](C)(C)O[Si](C)(C)C.O=[Si]=O,
LT00358,6398588.0,sucralfate,NO-DILI-CONCERN,0,,VNO-DILI-CONCERN,,,,,C([C@@H]1[C@H]([C@@H]([C@H]([C@@H](O1)O[C@]2([C@H]([C@@H]([C@H](O2)OS(=O)(=O)[O-])OS(=O)(=O)[O-])OS(=O)(=O)[O-])COS(=O)(=O)[O-])OS(=O)(=O)[O-])OS(=O)(=O)[O-])OS(=O)(=O)[O-])OS(=O)(=O)[O-].O.O.O.[Al],
LT00480,23663870.0,gamma hydroxybutyric acid,NO-DILI-CONCERN,0,,VNO-DILI-CONCERN,,,,,C(CC(=O)[O-])CO.[Na+],
LT00516,3034812.0,trospium,NO-DILI-CONCERN,0,,VNO-DILI-CONCERN,,,,,C1CC[N+]2(C1)[C@H]3CCC2CC(C3)OC(=O)C(C4=CC=CC=C4)(C5=CC=CC=C5)O.[Cl-],
LT00590,9849808.0,fesoterodine,NO-DILI-CONCERN,0,,VNO-DILI-CONCERN,,,,,CC(C)C(=O)OC1=C(C=C(C=C1)CO)[C@H](CCN(C(C)C)C(C)C)C2=CC=CC=C2.C(=C/C(=O)O)\C(=O)O,
LT00595,4454.0,neomycin,NO-DILI-CONCERN,0,,VNO-DILI-CONCERN,,,,,C1C(C(C(C(C1N)OC2C(C(C(C(O2)CN)O)O)N)OC3C(C(C(O3)CO)OC4C(C(C(C(O4)CN)O)O)N)O)O)N,
LT00648,5719.0,zaleplon,NO-DILI-CONCERN,0,,VNO-DILI-CONCERN,,,,,CCN(C1=CC=CC(=C1)C2=CC=NC3=C(C=NN23)C#N)C(=O)C,
LT00711,9433.0,aminophylline,NO-DILI-CONCERN,0,,VNO-DILI-CONCERN,,,,,CN1C2=C(C(=O)N(C1=O)C)NC=N2.CN1C2=C(C(=O)N(C1=O)C)NC=N2.C(CN)N,
LT00727,3162.0,doxylamine,NO-DILI-CONCERN,0,,VNO-DILI-CONCERN,,,,,CC(C1=CC=CC=C1)(C2=CC=CC=N2)OCCN(C)C,
LT00730,2370.0,bethanechol,NO-DILI-CONCERN,0,,VNO-DILI-CONCERN,,,,,CC(C[N+](C)(C)C)OC(=O)N,
LT00734,5745.0,cortisone acetate,NO-DILI-CONCERN,0,,VNO-DILI-CONCERN,,,,,CC(=O)OCC(=O)[C@]1(CC[C@@H]2[C@@]1(CC(=O)[C@H]3[C@H]2CCC4=CC(=O)CC[C@]34C)C)O,
LT00737,3042.0,dicyclomine,NO-DILI-CONCERN,0,,VNO-DILI-CONCERN,,,,,CCN(CC)CCOC(=O)C1(CCCCC1)C2CCCCC2,
LT00740,3182.0,dyphylline,NO-DILI-CONCERN,0,,VNO-DILI-CONCERN,,,,,CN1C2=C(C(=O)N(C1=O)C)N(C=N2)CC(CO)O,
LT00752,5359272.0,levorphanol,NO-DILI-CONCERN,0,,VNO-DILI-CONCERN,,,,,CN1CC[C@]23CCCC[C@H]2[C@H]1CC4=C3C=C(C=C4)O,
LT00753,4934.0,propantheline,NO-DILI-CONCERN,0,,VNO-DILI-CONCERN,,,,,CC(C)[N+](C)(CCOC(=O)C1C2=CC=CC=C2OC3=CC=CC=C13)C(C)C,
LT00759,2564.0,carbinoxamine,NO-DILI-CONCERN,0,,VNO-DILI-CONCERN,,,,,CN(C)CCOC(C1=CC=C(C=C1)Cl)C2=CC=CC=N2,
LT00787,6476.0,methsuximide,NO-DILI-CONCERN,0,,VNO-DILI-CONCERN,,,,,CC1(CC(=O)N(C1=O)C)C2=CC=CC=C2,
LT00790,4057.0,mepenzolate,NO-DILI-CONCERN,0,,VNO-DILI-CONCERN,,,,,C[N+]1(CCCC(C1)OC(=O)C(C2=CC=CC=C2)(C3=CC=CC=C3)O)C,
LT00798,5282443.0,triprolidine,NO-DILI-CONCERN,0,,VNO-DILI-CONCERN,,,,,CC1=CC=C(C=C1)/C(=C\CN2CCCC2)/C3=CC=CC=N3,
LT00801,169893.0,Sodium polystyrene sulfonate,NO-DILI-CONCERN,0,,VNO-DILI-CONCERN,,,,,C=CC1=CC=CC=C1S(=O)(=O)[O-].[Ca+2],
LT00806,7029.0,diethylpropion,NO-DILI-CONCERN,0,,VNO-DILI-CONCERN,,,,,CCN(CC)C(C)C(=O)C1=CC=CC=C1,
LT00817,2381.0,biperiden,NO-DILI-CONCERN,0,,VNO-DILI-CONCERN,,,,,C1CCN(CC1)CCC(C2CC3CC2C=C3)(C4=CC=CC=C4)O,
LT00836,3494.0,glycopyrrolate,NO-DILI-CONCERN,0,,VNO-DILI-CONCERN,,,,,C[N+]1(CCC(C1)OC(=O)C(C2CCCC2)(C3=CC=CC=C3)O)C,
LT00838,4174.0,metyrapone,NO-DILI-CONCERN,0,,VNO-DILI-CONCERN,,,,,CC(C)(C1=CN=CC=C1)C(=O)C2=CN=CC=C2,
LT00886,11333.0,lactulose,NO-DILI-CONCERN,0,,VNO-DILI-CONCERN,,,,,C([C@@H]1[C@@H]([C@@H]([C@H]([C@@H](O1)O[C@@H]2[C@H](O[C@@]([C@H]2O)(CO)O)CO)O)O)O)O,
LT00899,134070.0,calcitriol,NO-DILI-CONCERN,0,,VNO-DILI-CONCERN,,,,,C[C@H](CCCC(C)(C)O)[C@H]1CC[C@@H]2[C@@]1(CCCC2=CC=C3C[C@H](C[C@@H](C3=C)O)O)C,
LT00937,5071.0,rimantadine,NO-DILI-CONCERN,0,,VNO-DILI-CONCERN,,,,,CC(C12CC3CC(C1)CC(C3)C2)N,
LT00979,5284603.0,oxycodone,NO-DILI-CONCERN,0,,VNO-DILI-CONCERN,,,,,CN1CC[C@]23[C@@H]4C(=O)CC[C@]2([C@H]1CC5=C3C(=C(C=C5)OC)O4)O,
LT00992,441314.0,miglitol,NO-DILI-CONCERN,0,,VNO-DILI-CONCERN,,,,,C1[C@@H]([C@H]([C@@H]([C@H](N1CCO)CO)O)O)O,
LT00998,60937.0,tiludronate,NO-DILI-CONCERN,0,,VNO-DILI-CONCERN,,,,,C1=CC(=CC=C1SC(P(=O)(O)O)P(=O)(O)O)Cl,
LT01011,60774.0,tolterodine,NO-DILI-CONCERN,0,,VNO-DILI-CONCERN,,,,,CC1=CC(=C(C=C1)O)[C@@H](CCN(C(C)C)C(C)C)C2=CC=CC=C2,
LT01039,3085017.0,sevelamer,NO-DILI-CONCERN,0,,VNO-DILI-CONCERN,,,,,C=CCN.C1C(O1)CCl,
LT01051,2083.0,salbutamol,NO-DILI-CONCERN,0,,VNO-DILI-CONCERN,,,,,CC(C)(C)NCC(C1=CC(=C(C=C1)O)CO)O,
LT01123,6832.0,benztropine,NO-DILI-CONCERN,0,,VNO-DILI-CONCERN,,,,,CN1[C@@H]2CC[C@@H]1CC(C2)OC(C3=CC=CC=C3)C4=CC=CC=C4,
LT01126,51634.0,miglustat,NO-DILI-CONCERN,0,,VNO-DILI-CONCERN,,,,,CCCCN1C[C@@H]([C@H]([C@@H]([C@H]1CO)O)O)O,
LT01152,54746.0,cabergoline,NO-DILI-CONCERN,0,,VNO-DILI-CONCERN,,,,,CCNC(=O)N(CCCN(C)C)C(=O)[C@@H]1C[C@H]2[C@@H](CC3=CNC4=CC=CC2=C34)N(C1)CC=C,
LT01184,41684.0,nitazoxanide,NO-DILI-CONCERN,0,,VNO-DILI-CONCERN,,,,,CC(=O)OC1=CC=CC=C1C(=O)NC2=NC=C(S2)[N+](=O)[O-],
LT01192,56959.0,ranolazine,NO-DILI-CONCERN,0,,VNO-DILI-CONCERN,,,,,CC1=C(C(=CC=C1)C)NC(=O)CN2CCN(CC2)CC(COC3=CC=CC=C3OC)O,
LT01209,156419.0,cinacalcet,NO-DILI-CONCERN,0,,VNO-DILI-CONCERN,,,,,C[C@H](C1=CC=CC2=CC=CC=C21)NCCCC3=CC(=CC=C3)C(F)(F)F,
LT01215,5488548.0,alvimopan,NO-DILI-CONCERN,0,,VNO-DILI-CONCERN,,,,,C[C@H]1CN(CC[C@@]1(C)C2=CC(=CC=C2)O)C[C@H](CC3=CC=CC=C3)C(=O)NCC(=O)O,
LT01217,208902.0,ramelteon,NO-DILI-CONCERN,0,,VNO-DILI-CONCERN,,,,,CCC(=O)NCC[C@@H]1CCC2=C1C3=C(C=C2)OCC3,
LT01240,656719.0,lubiprostone,NO-DILI-CONCERN,0,,VNO-DILI-CONCERN,,,,,CCCCC([C@]1(CC[C@H]2[C@H](O1)CC(=O)[C@H]2CCCCCCC(=O)O)O)(F)F,
LT01252,115237.0,paliperidone,NO-DILI-CONCERN,0,,VNO-DILI-CONCERN,,,,,CC1=C(C(=O)N2CCCC(C2=N1)O)CCN3CCC(CC3)C4=NOC5=C4C=CC(=C5)F,
LT01262,1125.0,tetrahydrobiopterin,NO-DILI-CONCERN,0,,VNO-DILI-CONCERN,,,,,CC(C(C1CNC2=C(N1)C(=O)N=C(N2)N)O)O,
LT01269,5284371.0,codeine,NO-DILI-CONCERN,0,,VNO-DILI-CONCERN,,,,,CN1CC[C@]23[C@@H]4[C@H]1CC5=C2C(=C(C=C5)OC)O[C@H]3[C@H](C=C4)O,
LT01275,216258.0,colistimethate,NO-DILI-CONCERN,0,,VNO-DILI-CONCERN,,,,,CCC(C)CCCCC(=O)NC(CCNCS(=O)(=O)[O-])C(=O)NC(C(C)O)C(=O)NC(CCNCS(=O)(=O)[O-])C(=O)NC1CCNC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC1=O)CCNCS(=O)(=O)[O-])CC(C)C)CC(C)C)CCNCS(=O)(=O)[O-])CCNCS(=O)(=O)[O-])C(C)O.[Na+].[Na+].[Na+].[Na+].[Na+],
LT01291,5702105.0,polymyxin b sulfate,NO-DILI-CONCERN,0,,VNO-DILI-CONCERN,,,,,CCC(C)CCCCC(=O)NC(CCN)C(=O)NC(C(C)O)C(=O)NC(CCN)C(=O)NC1CCNC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC1=O)CCN)CC2=CC=CC=C2)CC(C)C)CCN)CCN)C(C)O.OS(=O)(=O)O,
LT01334,3261.0,estazolam,NO-DILI-CONCERN,0,,VNO-DILI-CONCERN,,,,,C1C2=NN=CN2C3=C(C=C(C=C3)Cl)C(=N1)C4=CC=CC=C4,
LT01479,6759.0,riboflavin,NO-DILI-CONCERN,0,,VNO-DILI-CONCERN,,,,,CC1=CC2=C(C=C1C)N(C3=NC(=O)NC(=O)C3=N2)C[C@H]([C@H]([C@H](CO)O)O)O,
LT01489,13109.0,levonorgestrel,NO-DILI-CONCERN,0,,VNO-DILI-CONCERN,,,,,CC[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@]2(C#C)O)CCC4=CC(=O)CC[C@H]34,
LT01547,4120.0,methylscopolamine bromide,NO-DILI-CONCERN,0,,VNO-DILI-CONCERN,,,,,C[N+]1(C2CC(CC1C3C2O3)OC(=O)C(CO)C4=CC=CC=C4)C,
LT01608,4510.0,nitroglycerin,NO-DILI-CONCERN,0,,VNO-DILI-CONCERN,,,,,C(C(CO[N+](=O)[O-])O[N+](=O)[O-])O[N+](=O)[O-],
LT01629,2131.0,ambenonium,NO-DILI-CONCERN,0,,VNO-DILI-CONCERN,,,,,CC[N+](CC)(CCNC(=O)C(=O)NCC[N+](CC)(CC)CC1=CC=CC=C1Cl)CC2=CC=CC=C2Cl,
LT01666,9294.0,ephedrine,NO-DILI-CONCERN,0,,VNO-DILI-CONCERN,,,,,C[C@@H]([C@@H](C1=CC=CC=C1)O)NC,
LT01713,708857.0,pyrantel,NO-DILI-CONCERN,0,,VNO-DILI-CONCERN,,,,,CN1CCCN=C1/C=C/C2=CC=CS2,
LT01721,4999.0,quazepam,NO-DILI-CONCERN,0,,VNO-DILI-CONCERN,,,,,C1C(=S)N(C2=C(C=C(C=C2)Cl)C(=N1)C3=CC=CC=C3F)CC(F)(F)F,
LT01824,60700.0,topotecan,NO-DILI-CONCERN,0,,VNO-DILI-CONCERN,,,,,CC[C@@]1(C2=C(COC1=O)C(=O)N3CC4=C(C3=C2)N=C5C=CC(=C(C5=C4)CN(C)C)O)O,
LT01974,5184.0,scopolamine,NO-DILI-CONCERN,0,,VNO-DILI-CONCERN,,,,,CN1C2CC(CC1C3C2O3)OC(=O)C(CO)C4=CC=CC=C4,
LT02037,2576.0,carisoprodol,NO-DILI-CONCERN,0,,VNO-DILI-CONCERN,,,,,CCCC(C)(COC(=O)N)COC(=O)NC(C)C,
